Timestamp,Temperature,Humidity,Precipitation,Wind_Speed_kmh,Soil_Moisture,Soil_Temperature,Wind_Dir_Sin,Wind_Dir_Cos,hour_sin,hour_cos
2024-09-25 02:20:12,9.084899,99.33687,0.028205784,-0.65368754,8583.049,8.746248,0.060887814,-0.31341898,0,0
2024-09-25 03:20:12,9.083292,99.359924,0.028222049,-0.6544179,8582.846,8.745731,0.060962677,-0.31344843,0,0
2024-09-25 04:20:12,9.081704,99.382866,0.02823823,-0.65514195,8582.643,8.745221,0.061036944,-0.31347728,0,0
2024-09-25 05:20:12,9.080137,99.40566,0.028254326,-0.65586007,8582.438,8.74472,0.061110258,-0.3135054,0,0
2024-09-25 06:20:12,9.078587,99.42832,0.028270323,-0.6565729,8582.232,8.7442255,0.061182857,-0.31353295,0,0
2024-09-25 07:20:12,9.077056,99.450836,0.028286256,-0.6572795,8582.027,8.743742,0.06125498,-0.3135599,0,0
2024-09-25 08:20:12,9.075542,99.47323,0.028302085,-0.6579807,8581.821,8.743262,0.061326385,-0.31358635,0,0
2024-09-25 09:20:12,9.074049,99.49548,0.028317835,-0.65867674,8581.614,8.74279,0.061397076,-0.31361222,0,0
2024-09-25 10:20:12,9.072573,99.51761,0.028333504,-0.65936744,8581.406,8.742325,0.06146717,-0.3136375,0,0
2024-09-25 11:20:12,9.071114,99.53961,0.02834909,-0.66005266,8581.2,8.741872,0.06153667,-0.3136624,0,0
2024-09-25 12:20:12,9.069672,99.561485,0.028364604,-0.6607327,8580.992,8.741423,0.061605453,-0.3136866,0,0
2024-09-25 13:20:12,9.068247,99.58324,0.028380036,-0.6614077,8580.784,8.740981,0.06167376,-0.31371045,0,0
2024-09-25 14:20:12,9.06684,99.60484,0.028395368,-0.66207814,8580.575,8.740547,0.06174147,-0.31373382,0,0
2024-09-25 15:20:12,9.065451,99.626335,0.028410649,-0.6627433,8580.366,8.740122,0.061808705,-0.3137567,0,0
2024-09-25 16:20:12,9.0640745,99.647705,0.028425809,-0.66340435,8580.158,8.7397,0.061875224,-0.31377923,0,0
2024-09-25 17:20:12,9.062715,99.668945,0.028440908,-0.6640603,8579.95,8.739287,0.061941266,-0.31380117,0,0
2024-09-25 18:20:12,9.061374,99.69006,0.028455926,-0.6647115,8579.741,8.738883,0.06200683,-0.31382275,0,0
2024-09-25 19:20:12,9.060045,99.71105,0.02847088,-0.6653581,8579.532,8.738484,0.0620718,-0.31384397,0,0
2024-09-25 20:20:12,9.058734,99.73193,0.02848572,-0.66600096,8579.324,8.738095,0.06213641,-0.31386483,0,0
2024-09-25 21:20:12,9.057437,99.75269,0.028500509,-0.66663903,8579.116,8.737709,0.062200546,-0.31388527,0,0
2024-09-25 22:20:12,9.056155,99.773346,0.028515205,-0.6672723,8578.908,8.737332,0.062264085,-0.31390524,0,0
2024-09-25 23:20:12,9.054887,99.79385,0.028529838,-0.6679021,8578.7,8.736961,0.062327266,-0.3139249,0,0
2024-09-26 00:20:12,9.053636,99.81426,0.028544364,-0.66852766,8578.492,8.736597,0.06238997,-0.31394434,0,0
2024-09-26 01:20:12,9.052398,99.83454,0.028558845,-0.6691486,8578.285,8.736241,0.062452197,-0.3139633,0,0
2024-09-26 02:20:12,9.051172,99.85471,0.028573232,-0.6697659,8578.078,8.735891,0.062514186,-0.31398183,0,0
2024-09-26 03:20:12,9.049962,99.87476,0.028587548,-0.67037934,8577.872,8.735548,0.06257558,-0.31400025,0,0
2024-09-26 04:20:12,9.048765,99.894714,0.028601766,-0.6709885,8577.665,8.7352085,0.062636375,-0.31401825,0,0
2024-09-26 05:20:12,9.047583,99.91453,0.028615937,-0.6715941,8577.459,8.734879,0.06269705,-0.3140359,0,0
2024-09-26 06:20:12,9.046412,99.934235,0.028630009,-0.6721956,8577.254,8.734553,0.062757134,-0.31405342,0,0
